,age,job,marital,education,default,housing,loan,comm_type,month,day_of_week,last_contact_duration,campaign_contact_count,poutcome,cons.price.idx,cons.conf.idx,nr.employed,cluster
2207,31,blue-collar,single,high.school,unknown,yes,no,telephone,may,mon,93,4,nonexistent,93.994,-36.4,5191.0,2
2208,50,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,22,5,nonexistent,93.994,-36.4,5191.0,2
2209,47,blue-collar,married,basic.4y,no,unknown,unknown,telephone,may,mon,170,8,nonexistent,93.994,-36.4,5191.0,2
2210,37,admin.,married,unknown,no,no,no,telephone,may,mon,89,3,nonexistent,93.994,-36.4,5191.0,2
2211,37,admin.,married,high.school,no,yes,no,telephone,may,mon,166,4,nonexistent,93.994,-36.4,5191.0,2
2212,32,unemployed,married,basic.9y,no,unknown,unknown,telephone,may,mon,128,3,nonexistent,93.994,-36.4,5191.0,2
2213,56,admin.,married,high.school,no,yes,yes,telephone,may,mon,197,3,nonexistent,93.994,-36.4,5191.0,2
2214,36,services,married,high.school,unknown,yes,no,telephone,may,mon,395,3,nonexistent,93.994,-36.4,5191.0,1
2215,51,technician,married,professional.course,no,yes,no,telephone,may,mon,220,2,nonexistent,93.994,-36.4,5191.0,2
2216,47,blue-collar,divorced,basic.4y,no,no,yes,telephone,may,mon,298,2,nonexistent,93.994,-36.4,5191.0,1
2217,54,technician,married,university.degree,unknown,no,yes,telephone,may,mon,123,7,nonexistent,93.994,-36.4,5191.0,2
2218,41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,334,7,nonexistent,93.994,-36.4,5191.0,1
2219,44,blue-collar,married,high.school,unknown,yes,no,telephone,may,mon,73,3,nonexistent,93.994,-36.4,5191.0,2
2220,41,admin.,single,university.degree,unknown,yes,yes,telephone,may,mon,186,6,nonexistent,93.994,-36.4,5191.0,2
2221,57,services,divorced,high.school,no,no,no,telephone,may,mon,78,3,nonexistent,93.994,-36.4,5191.0,2
2222,44,blue-collar,married,high.school,no,no,no,telephone,may,mon,13,5,nonexistent,93.994,-36.4,5191.0,2
2223,42,admin.,single,unknown,no,no,no,telephone,may,mon,51,9,nonexistent,93.994,-36.4,5191.0,2
2224,46,admin.,divorced,university.degree,unknown,no,no,telephone,may,mon,303,3,nonexistent,93.994,-36.4,5191.0,1
2225,35,services,married,high.school,no,no,no,telephone,may,mon,159,3,nonexistent,93.994,-36.4,5191.0,2
2226,54,unknown,married,unknown,unknown,no,no,telephone,may,mon,103,8,nonexistent,93.994,-36.4,5191.0,2
2227,35,admin.,single,basic.4y,unknown,no,no,telephone,may,mon,95,3,nonexistent,93.994,-36.4,5191.0,2
2228,37,technician,married,basic.9y,unknown,yes,no,telephone,may,mon,46,3,nonexistent,93.994,-36.4,5191.0,2
2229,52,housemaid,married,basic.4y,unknown,yes,no,telephone,may,mon,84,3,nonexistent,93.994,-36.4,5191.0,2
2230,41,admin.,married,basic.9y,unknown,yes,no,telephone,may,mon,344,3,nonexistent,93.994,-36.4,5191.0,1
2231,31,technician,married,professional.course,no,no,no,telephone,may,mon,157,5,nonexistent,93.994,-36.4,5191.0,2
2232,40,blue-collar,divorced,basic.6y,no,no,no,telephone,may,mon,162,4,nonexistent,93.994,-36.4,5191.0,2
2233,45,entrepreneur,married,basic.9y,no,no,no,telephone,may,mon,249,4,nonexistent,93.994,-36.4,5191.0,2
2234,47,management,married,university.degree,no,no,no,telephone,may,mon,24,12,nonexistent,93.994,-36.4,5191.0,2
2235,39,admin.,married,high.school,no,unknown,unknown,telephone,may,mon,185,4,nonexistent,93.994,-36.4,5191.0,2
2236,45,admin.,divorced,university.degree,unknown,yes,no,telephone,may,mon,212,5,nonexistent,93.994,-36.4,5191.0,2
2237,26,admin.,single,high.school,no,yes,no,telephone,may,mon,195,2,nonexistent,93.994,-36.4,5191.0,2
2238,36,blue-collar,single,basic.4y,no,yes,no,telephone,may,mon,143,4,nonexistent,93.994,-36.4,5191.0,2
2239,33,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,68,2,nonexistent,93.994,-36.4,5191.0,2
2240,38,management,married,university.degree,no,yes,no,telephone,may,mon,274,6,nonexistent,93.994,-36.4,5191.0,2
2241,50,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,152,5,nonexistent,93.994,-36.4,5191.0,2
2242,37,blue-collar,single,high.school,no,no,no,telephone,may,mon,325,4,nonexistent,93.994,-36.4,5191.0,1
2243,39,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,249,4,nonexistent,93.994,-36.4,5191.0,2
2244,36,admin.,single,high.school,no,yes,yes,telephone,may,mon,111,4,nonexistent,93.994,-36.4,5191.0,2
2245,35,admin.,married,high.school,no,yes,no,telephone,may,mon,81,4,nonexistent,93.994,-36.4,5191.0,2
2246,31,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,181,4,nonexistent,93.994,-36.4,5191.0,2
2247,31,unemployed,single,professional.course,no,no,no,telephone,may,tue,92,2,nonexistent,93.994,-36.4,5191.0,2
2248,32,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,85,2,nonexistent,93.994,-36.4,5191.0,2
2249,51,entrepreneur,divorced,unknown,no,yes,no,telephone,may,tue,141,6,nonexistent,93.994,-36.4,5191.0,2
2250,39,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,tue,182,6,nonexistent,93.994,-36.4,5191.0,2
2251,25,services,married,high.school,no,yes,no,telephone,may,tue,530,7,nonexistent,93.994,-36.4,5191.0,1
2252,40,housemaid,single,university.degree,no,no,no,telephone,may,tue,160,3,nonexistent,93.994,-36.4,5191.0,2
2253,28,services,married,high.school,no,yes,no,telephone,may,tue,176,4,nonexistent,93.994,-36.4,5191.0,2
2254,29,management,married,university.degree,no,no,no,telephone,may,tue,134,2,nonexistent,93.994,-36.4,5191.0,2
2255,57,blue-collar,married,professional.course,unknown,unknown,unknown,telephone,may,tue,514,5,nonexistent,93.994,-36.4,5191.0,1
2256,53,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,181,5,nonexistent,93.994,-36.4,5191.0,2
2257,39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,504,4,nonexistent,93.994,-36.4,5191.0,1
2258,60,technician,divorced,professional.course,unknown,yes,no,telephone,may,tue,160,3,nonexistent,93.994,-36.4,5191.0,2
2259,42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,267,3,nonexistent,93.994,-36.4,5191.0,2
2260,30,admin.,married,university.degree,no,yes,no,telephone,may,tue,907,2,nonexistent,93.994,-36.4,5191.0,0
2261,34,technician,married,university.degree,no,no,no,telephone,may,tue,200,1,nonexistent,93.994,-36.4,5191.0,2
2262,43,technician,single,professional.course,no,no,no,telephone,may,tue,139,1,nonexistent,93.994,-36.4,5191.0,2
2263,38,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,147,1,nonexistent,93.994,-36.4,5191.0,2
2264,35,admin.,single,university.degree,no,yes,no,telephone,may,tue,153,1,nonexistent,93.994,-36.4,5191.0,2
2265,26,admin.,single,high.school,no,no,no,telephone,may,tue,109,1,nonexistent,93.994,-36.4,5191.0,2
2266,31,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,97,2,nonexistent,93.994,-36.4,5191.0,2
2267,55,unemployed,married,basic.4y,unknown,yes,no,telephone,may,tue,164,1,nonexistent,93.994,-36.4,5191.0,2
2268,59,housemaid,married,basic.4y,unknown,no,yes,telephone,may,tue,70,1,nonexistent,93.994,-36.4,5191.0,2
2269,28,blue-collar,single,basic.9y,no,unknown,unknown,telephone,may,tue,71,1,nonexistent,93.994,-36.4,5191.0,2
2270,48,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,723,1,nonexistent,93.994,-36.4,5191.0,1
2271,37,services,married,basic.9y,no,yes,no,telephone,may,tue,518,1,nonexistent,93.994,-36.4,5191.0,1
2272,35,blue-collar,married,basic.6y,unknown,no,no,telephone,may,tue,147,1,nonexistent,93.994,-36.4,5191.0,2
2273,30,admin.,single,high.school,no,yes,yes,telephone,may,tue,101,1,nonexistent,93.994,-36.4,5191.0,2
2274,30,admin.,single,high.school,no,no,no,telephone,may,tue,142,1,nonexistent,93.994,-36.4,5191.0,2
2275,32,admin.,single,university.degree,unknown,no,no,telephone,may,tue,1346,1,nonexistent,93.994,-36.4,5191.0,0
2276,53,admin.,married,high.school,no,yes,no,telephone,may,tue,520,1,nonexistent,93.994,-36.4,5191.0,1
2277,34,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,611,2,nonexistent,93.994,-36.4,5191.0,1
2278,51,unemployed,married,basic.9y,unknown,yes,no,telephone,may,tue,66,1,nonexistent,93.994,-36.4,5191.0,2
2279,43,admin.,married,high.school,no,yes,no,telephone,may,tue,135,3,nonexistent,93.994,-36.4,5191.0,2
2280,54,retired,divorced,basic.4y,no,yes,no,telephone,may,tue,276,2,nonexistent,93.994,-36.4,5191.0,2
2281,45,services,single,professional.course,unknown,no,no,telephone,may,tue,449,1,nonexistent,93.994,-36.4,5191.0,1
2282,46,management,single,university.degree,no,no,no,telephone,may,tue,98,1,nonexistent,93.994,-36.4,5191.0,2
2283,57,admin.,divorced,university.degree,no,yes,no,telephone,may,tue,105,1,nonexistent,93.994,-36.4,5191.0,2
2284,34,admin.,divorced,university.degree,no,no,no,telephone,may,tue,382,2,nonexistent,93.994,-36.4,5191.0,1
2285,33,housemaid,married,basic.4y,no,no,no,telephone,may,tue,213,1,nonexistent,93.994,-36.4,5191.0,2
2286,48,admin.,married,high.school,no,yes,no,telephone,may,tue,116,1,nonexistent,93.994,-36.4,5191.0,2
2287,37,unknown,married,university.degree,no,no,yes,telephone,may,tue,249,3,nonexistent,93.994,-36.4,5191.0,2
2288,33,self-employed,married,university.degree,no,yes,no,telephone,may,tue,50,1,nonexistent,93.994,-36.4,5191.0,2
2289,36,admin.,single,university.degree,no,no,yes,telephone,may,tue,138,1,nonexistent,93.994,-36.4,5191.0,2
2290,48,unknown,married,basic.4y,unknown,no,no,telephone,may,tue,375,1,nonexistent,93.994,-36.4,5191.0,1
2291,28,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,49,1,nonexistent,93.994,-36.4,5191.0,2
2292,30,admin.,single,university.degree,no,yes,no,telephone,may,tue,178,2,nonexistent,93.994,-36.4,5191.0,2
2293,31,management,single,university.degree,no,no,no,telephone,may,tue,169,1,nonexistent,93.994,-36.4,5191.0,2
2294,51,unemployed,married,basic.9y,unknown,no,no,telephone,may,tue,1386,1,nonexistent,93.994,-36.4,5191.0,0
2295,26,admin.,married,high.school,unknown,no,no,telephone,may,tue,155,1,nonexistent,93.994,-36.4,5191.0,2
2296,40,blue-collar,married,basic.6y,unknown,no,no,telephone,may,tue,120,1,nonexistent,93.994,-36.4,5191.0,2
2297,40,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,tue,203,1,nonexistent,93.994,-36.4,5191.0,2
2298,51,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,244,1,nonexistent,93.994,-36.4,5191.0,2
2299,30,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,428,1,nonexistent,93.994,-36.4,5191.0,1
2300,34,entrepreneur,married,professional.course,no,yes,no,telephone,may,tue,53,1,nonexistent,93.994,-36.4,5191.0,2
2301,51,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,360,1,nonexistent,93.994,-36.4,5191.0,1
2302,39,admin.,single,high.school,unknown,no,no,telephone,may,tue,215,1,nonexistent,93.994,-36.4,5191.0,2
2303,57,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,tue,500,2,nonexistent,93.994,-36.4,5191.0,1
2304,33,technician,divorced,high.school,no,no,no,telephone,may,tue,207,1,nonexistent,93.994,-36.4,5191.0,2
2305,33,management,married,basic.4y,no,yes,yes,telephone,may,tue,568,4,nonexistent,93.994,-36.4,5191.0,1
2306,22,blue-collar,single,basic.6y,unknown,unknown,unknown,telephone,may,tue,270,1,nonexistent,93.994,-36.4,5191.0,2
2307,38,admin.,married,university.degree,no,unknown,unknown,telephone,may,tue,154,1,nonexistent,93.994,-36.4,5191.0,2
2308,56,technician,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,272,1,nonexistent,93.994,-36.4,5191.0,2
2309,45,services,married,high.school,no,no,no,telephone,may,tue,229,1,nonexistent,93.994,-36.4,5191.0,2
2310,50,technician,married,professional.course,no,no,no,telephone,may,tue,108,1,nonexistent,93.994,-36.4,5191.0,2
2311,28,admin.,married,university.degree,no,yes,no,telephone,may,tue,210,1,nonexistent,93.994,-36.4,5191.0,2
2312,53,technician,married,professional.course,unknown,yes,no,telephone,may,tue,383,1,nonexistent,93.994,-36.4,5191.0,1
2313,39,self-employed,married,basic.4y,unknown,yes,no,telephone,may,tue,3366,3,nonexistent,93.994,-36.4,5191.0,0
2314,33,technician,divorced,professional.course,no,no,no,telephone,may,tue,259,6,nonexistent,93.994,-36.4,5191.0,2
2315,38,management,married,basic.9y,no,yes,no,telephone,may,tue,1000,1,nonexistent,93.994,-36.4,5191.0,0
2316,35,admin.,single,high.school,no,yes,yes,telephone,may,tue,618,1,nonexistent,93.994,-36.4,5191.0,1
2317,28,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,237,1,nonexistent,93.994,-36.4,5191.0,2
2318,30,technician,single,university.degree,unknown,no,no,telephone,may,tue,106,1,nonexistent,93.994,-36.4,5191.0,2
2319,37,admin.,single,university.degree,no,no,no,telephone,may,tue,351,1,nonexistent,93.994,-36.4,5191.0,1
2320,42,housemaid,married,high.school,unknown,yes,no,telephone,may,tue,218,1,nonexistent,93.994,-36.4,5191.0,2
2321,35,services,single,high.school,no,no,yes,telephone,may,tue,198,1,nonexistent,93.994,-36.4,5191.0,2
2322,48,admin.,divorced,high.school,no,no,yes,telephone,may,tue,284,2,nonexistent,93.994,-36.4,5191.0,2
2323,41,technician,married,professional.course,unknown,yes,no,telephone,may,tue,190,1,nonexistent,93.994,-36.4,5191.0,2
2324,26,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,295,1,nonexistent,93.994,-36.4,5191.0,1
2325,26,blue-collar,single,high.school,unknown,no,no,telephone,may,tue,106,1,nonexistent,93.994,-36.4,5191.0,2
2326,47,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,tue,93,1,nonexistent,93.994,-36.4,5191.0,2
2327,58,retired,married,unknown,no,unknown,unknown,telephone,may,tue,174,1,nonexistent,93.994,-36.4,5191.0,2
2328,58,retired,married,unknown,no,unknown,unknown,telephone,may,tue,124,1,nonexistent,93.994,-36.4,5191.0,2
2329,54,management,divorced,university.degree,no,yes,no,telephone,may,tue,62,3,nonexistent,93.994,-36.4,5191.0,2
2330,38,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,2231,1,nonexistent,93.994,-36.4,5191.0,0
2331,40,technician,divorced,university.degree,no,yes,no,telephone,may,tue,217,1,nonexistent,93.994,-36.4,5191.0,2
2332,35,admin.,married,university.degree,no,yes,no,telephone,may,tue,343,1,nonexistent,93.994,-36.4,5191.0,1
2333,35,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,227,4,nonexistent,93.994,-36.4,5191.0,2
2334,34,admin.,married,professional.course,no,yes,no,telephone,may,tue,248,2,nonexistent,93.994,-36.4,5191.0,2
2335,28,technician,married,high.school,no,no,no,telephone,may,tue,180,1,nonexistent,93.994,-36.4,5191.0,2
2336,36,services,single,basic.9y,no,yes,yes,telephone,may,tue,117,1,nonexistent,93.994,-36.4,5191.0,2
2337,42,admin.,single,high.school,no,no,no,telephone,may,tue,205,1,nonexistent,93.994,-36.4,5191.0,2
2338,37,technician,single,university.degree,no,yes,no,telephone,may,tue,370,1,nonexistent,93.994,-36.4,5191.0,1
2339,45,services,married,basic.9y,no,no,no,telephone,may,tue,427,1,nonexistent,93.994,-36.4,5191.0,1
2340,48,self-employed,married,basic.9y,unknown,yes,no,telephone,may,tue,289,2,nonexistent,93.994,-36.4,5191.0,1
2341,53,technician,married,professional.course,unknown,yes,no,telephone,may,tue,170,1,nonexistent,93.994,-36.4,5191.0,2
2342,42,technician,married,basic.6y,no,yes,no,telephone,may,tue,705,1,nonexistent,93.994,-36.4,5191.0,1
2343,53,technician,married,professional.course,unknown,yes,no,telephone,may,tue,198,1,nonexistent,93.994,-36.4,5191.0,2
2344,53,technician,married,professional.course,unknown,yes,yes,telephone,may,tue,247,1,nonexistent,93.994,-36.4,5191.0,2
2345,33,blue-collar,divorced,basic.6y,unknown,yes,no,telephone,may,tue,226,1,nonexistent,93.994,-36.4,5191.0,2
2346,30,unknown,single,university.degree,no,no,no,telephone,may,tue,213,1,nonexistent,93.994,-36.4,5191.0,2
2347,34,admin.,married,university.degree,no,no,no,telephone,may,tue,174,1,nonexistent,93.994,-36.4,5191.0,2
2348,48,technician,married,high.school,no,no,no,telephone,may,tue,166,1,nonexistent,93.994,-36.4,5191.0,2
2349,34,admin.,married,university.degree,no,no,no,telephone,may,tue,373,1,nonexistent,93.994,-36.4,5191.0,1
2350,49,services,divorced,basic.9y,no,yes,no,telephone,may,tue,259,1,nonexistent,93.994,-36.4,5191.0,2
2351,48,technician,married,high.school,no,no,yes,telephone,may,tue,340,1,nonexistent,93.994,-36.4,5191.0,1
2352,38,blue-collar,single,university.degree,unknown,no,no,telephone,may,tue,392,1,nonexistent,93.994,-36.4,5191.0,1
2353,44,technician,married,professional.course,unknown,yes,no,telephone,may,tue,245,1,nonexistent,93.994,-36.4,5191.0,2
2354,36,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,tue,136,1,nonexistent,93.994,-36.4,5191.0,2
2355,44,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,tue,148,1,nonexistent,93.994,-36.4,5191.0,2
2356,50,self-employed,married,university.degree,no,yes,yes,telephone,may,tue,137,1,nonexistent,93.994,-36.4,5191.0,2
2357,38,blue-collar,single,university.degree,unknown,no,no,telephone,may,tue,456,1,nonexistent,93.994,-36.4,5191.0,1
2358,41,technician,married,professional.course,no,yes,no,telephone,may,tue,107,1,nonexistent,93.994,-36.4,5191.0,2
2359,45,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,44,1,nonexistent,93.994,-36.4,5191.0,2
2360,53,admin.,married,university.degree,no,yes,no,telephone,may,tue,118,1,nonexistent,93.994,-36.4,5191.0,2
2361,36,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,135,1,nonexistent,93.994,-36.4,5191.0,2
2362,45,services,married,high.school,no,yes,no,telephone,may,tue,276,1,nonexistent,93.994,-36.4,5191.0,2
2363,34,services,married,basic.9y,unknown,yes,no,telephone,may,tue,150,2,nonexistent,93.994,-36.4,5191.0,2
2364,37,blue-collar,married,professional.course,no,no,yes,telephone,may,tue,118,1,nonexistent,93.994,-36.4,5191.0,2
2365,25,technician,single,university.degree,no,yes,no,telephone,may,tue,38,1,nonexistent,93.994,-36.4,5191.0,2
2366,35,admin.,divorced,university.degree,no,no,yes,telephone,may,tue,232,3,nonexistent,93.994,-36.4,5191.0,2
2367,34,admin.,married,university.degree,no,no,no,telephone,may,tue,1167,1,nonexistent,93.994,-36.4,5191.0,0
2368,32,unknown,married,basic.6y,unknown,no,no,telephone,may,tue,39,2,nonexistent,93.994,-36.4,5191.0,2
2369,32,admin.,divorced,high.school,no,no,no,telephone,may,tue,325,1,nonexistent,93.994,-36.4,5191.0,1
2370,39,self-employed,single,university.degree,no,no,no,telephone,may,tue,311,1,nonexistent,93.994,-36.4,5191.0,1
2371,36,admin.,married,high.school,no,no,yes,telephone,may,tue,147,1,nonexistent,93.994,-36.4,5191.0,2
2372,46,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,125,1,nonexistent,93.994,-36.4,5191.0,2
2373,56,entrepreneur,married,university.degree,no,no,no,telephone,may,tue,98,1,nonexistent,93.994,-36.4,5191.0,2
2374,37,technician,single,basic.9y,unknown,no,yes,telephone,may,tue,93,1,nonexistent,93.994,-36.4,5191.0,2
2375,37,technician,single,basic.9y,unknown,no,no,telephone,may,tue,83,1,nonexistent,93.994,-36.4,5191.0,2
2376,39,blue-collar,married,high.school,no,yes,no,telephone,may,tue,67,1,nonexistent,93.994,-36.4,5191.0,2
2377,52,services,married,unknown,unknown,no,no,telephone,may,tue,77,1,nonexistent,93.994,-36.4,5191.0,2
2378,39,services,married,unknown,unknown,no,no,telephone,may,tue,191,1,nonexistent,93.994,-36.4,5191.0,2
2379,52,services,married,unknown,unknown,no,no,telephone,may,tue,144,1,nonexistent,93.994,-36.4,5191.0,2
2380,51,technician,married,professional.course,unknown,no,no,telephone,may,tue,20,1,nonexistent,93.994,-36.4,5191.0,2
2381,42,technician,single,unknown,no,no,no,telephone,may,tue,27,1,nonexistent,93.994,-36.4,5191.0,2
2382,34,technician,married,high.school,no,no,yes,telephone,may,tue,174,4,nonexistent,93.994,-36.4,5191.0,2
2383,28,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,260,3,nonexistent,93.994,-36.4,5191.0,2
2384,43,self-employed,single,professional.course,unknown,yes,yes,telephone,may,tue,94,1,nonexistent,93.994,-36.4,5191.0,2
